repo_id,nombre,descripcion,lenguaje,stars,forks,topics,fecha_creacion,ultimo_commit,url,dias_sin_commit,antiguedad_dias,num_topics,ratio_forks_stars,stars_por_dia,pca_x,pca_y,topics_list,pca_kmeans_1,pca_kmeans_2,pca_kmeans_3,pca_kmeans_4,pca_kmeans_5,pca_kmeans_6,pca_kmeans_7,pca_kmeans_8,pca_kmeans_9,pca_kmeans_10,cluster_kmeans,cluster_nombre
601205363,tenstorrent/tt-metal,":metal: TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1429,418,"['llama', 'llm', 'metal', 'stable-diffusion', 'tenstorrent', 'accelerator', 'scale-out', 'kernels', 'ai', 'deepseek', 'gpu', 'img-gen', 'video-gen', 'cuda']",2023-02-13 15:30:05+00:00,2026-04-30 04:32:42+00:00,https://github.com/tenstorrent/tt-metal,0,1171,14,0.2925,1.2203,0.018286778,-0.122894526,"['llama', 'llm', 'metal', 'stable-diffusion', 'tenstorrent', 'accelerator', 'scale-out', 'kernels', 'ai', 'deepseek', 'gpu', 'img-gen', 'video-gen', 'cuda']",0.20617044737291526,-0.4904953323043252,0.9991643131382403,0.16706793016063928,1.4662217709823822,-0.5404030747599259,-0.7394865782943447,-0.395149973976181,0.09576517115719152,-0.1879797156897562,2,Ecosistema LLM emergente
567200236,kawalain/stable-diffusion-webui-wd14-tagger,Labeling extension for Automatic1111's Web UI,Python,1418,246,"['stable-diffusion', 'stable-diffusion-webui-plugin', 'deepdanbooru', 'python']",2022-11-17 09:36:17+00:00,2023-07-17 17:44:24+00:00,https://github.com/kawalain/stable-diffusion-webui-wd14-tagger,1017,1259,4,0.1735,1.1263,-0.029326208,0.15593784,"['stable-diffusion', 'stable-diffusion-webui-plugin', 'deepdanbooru', 'python']",-0.8723526234005621,0.011450277030005333,-1.103203486485958,-0.15890953175658834,0.06539839552107651,-0.6120645050524334,0.25799716895874003,-0.1799077983021951,0.39850603810379365,0.16434680884071767,0,Herramientas de IA modernas
608813635,jexom/sd-webui-depth-lib,Depth map library for use with the Control Net extension for Automatic1111/stable-diffusion-webui,JavaScript,1402,143,"['stable-diffusion', 'stable-diffusion-webui-plugin']",2023-03-02 19:42:44+00:00,2024-04-25 09:52:59+00:00,https://github.com/jexom/sd-webui-depth-lib,734,1154,2,0.102,1.2149,0.23728058,0.045795616,"['stable-diffusion', 'stable-diffusion-webui-plugin']",-0.9250186638379816,-0.551677964165804,-1.3398533466292948,-0.463183556792376,0.004849740183405574,-0.07361618570184619,-0.6792110558661634,0.08062494235462297,-0.16138396344081649,0.0643931295834001,0,Herramientas de IA modernas
536314590,Haidra-Org/AI-Horde,A crowdsourced distributed cluster for AI art and text generation,Python,1386,163,"['ai', 'distributed-computing', 'flask-api', 'gpt', 'opt', 'stable-diffusion', 'volunteer-computing']",2022-09-13 21:28:16+00:00,2026-04-18 14:11:31+00:00,https://github.com/Haidra-Org/AI-Horde,11,1324,7,0.1176,1.0468,-0.106888376,0.03366965,"['ai', 'distributed-computing', 'flask-api', 'gpt', 'opt', 'stable-diffusion', 'volunteer-computing']",-0.37339321341121023,-1.0798953478309872,-0.23985290473823184,-0.42523274560260105,0.4935515406388345,0.2601469721973436,0.21047080228798742,-0.36016114840138985,0.11565492664301902,0.14621527098933235,0,Herramientas de IA modernas
549133772,poloclub/diffusiondb,A large-scale text-to-image prompt gallery dataset based on Stable Diffusion,Python,1376,78,"['computer-vision', 'ai-art', 'image-generation', 'prompt-engineering', 'stable-diffusion']",2022-10-10 18:18:57+00:00,2024-07-11 16:10:02+00:00,https://github.com/poloclub/diffusiondb,657,1297,5,0.0567,1.0609,0.19916964,0.19228512,"['computer-vision', 'ai-art', 'image-generation', 'prompt-engineering', 'stable-diffusion']",-0.850737394353845,-0.7829234134637513,-0.8735696386052586,-0.3166510744716655,-0.40168708798482583,-0.018942856755799892,0.19229112815518312,-0.13959982335984433,-0.17865916228006282,0.3202078938089022,0,Herramientas de IA modernas
618291036,xxxily/hello-ai,"It's not AI that takes away your job, but the people who master the use of AI tools. The most deadly attack is a dimension-reducing strike: destroying you has nothing to do with you - from ""The Three-Body Problem"".         中文说明： 抢走你工作的不是AI，而是掌握使用AI工具的人。 降维打击最为致命：毁灭你，与你何干《三体》",JavaScript,1336,124,"['agi', 'ai', 'aigc', 'chatgpt', 'openai', 'stable-diffusion', 'hello-ai', 'claude-3', 'gemini', 'gpt-4']",2023-03-24 06:39:00+00:00,2026-04-24 06:32:34+00:00,https://github.com/xxxily/hello-ai,5,1132,10,0.0928,1.1802,-0.20184974,0.016867952,"['agi', 'ai', 'aigc', 'chatgpt', 'openai', 'stable-diffusion', 'hello-ai', 'claude-3', 'gemini', 'gpt-4']",-0.20022214230555485,-1.3557966028606148,0.27505418222885747,-0.22821302579424488,0.3164680064408938,0.07835431956972345,-0.7295055197706217,-0.21653408387962197,-0.030918116762376546,0.004020305706425923,0,Herramientas de IA modernas
616179530,kabachuha/sd-webui-text2video,Auto1111 extension implementing text2video diffusion models (like ModelScope or VideoCrafter) using only Auto1111 webui dependencies,Python,1326,115,"['automatic1111', 'extension', 'gradio', 'modelscope', 'stable-diffusion', 'text2video', 'webui', 'videocrafter']",2023-03-19 20:40:23+00:00,2024-07-14 07:14:03+00:00,https://github.com/kabachuha/sd-webui-text2video,654,1137,8,0.0867,1.1662,0.17587408,0.0751525,"['automatic1111', 'extension', 'gradio', 'modelscope', 'stable-diffusion', 'text2video', 'webui', 'videocrafter']",-0.6992945376238608,-0.8110587738985132,-0.4682072729020841,-0.12076057182568722,-0.2504757331585246,-0.3501399528442385,0.16380703941045482,-0.33798216979021833,-0.07663106018724489,0.28545998527549493,0,Herramientas de IA modernas
618503555,receyuki/stable-diffusion-prompt-reader,A simple standalone viewer for reading prompts from Stable Diffusion generated image outside the webui.,Python,1324,87,"['ai', 'image-generation', 'macos', 'prompt-engineering', 'prompt-toolkit', 'python', 'stable-diffusion', 'stable-diffusion-webui', 'tkinter', 'windows']",2023-03-24 15:57:23+00:00,2024-05-29 20:16:12+00:00,https://github.com/receyuki/stable-diffusion-prompt-reader,700,1132,10,0.0657,1.1696,0.05185189,0.2268464,"['ai', 'image-generation', 'macos', 'prompt-engineering', 'prompt-toolkit', 'python', 'stable-diffusion', 'stable-diffusion-webui', 'tkinter', 'windows']",-0.5605355781861021,-0.928363358518837,-0.08190408056096472,0.0541145665842634,-0.492052891042444,-0.4589975073367829,0.18013595055674425,-0.35895459750653,0.4172406669075452,0.24190592178893444,0,Herramientas de IA modernas
645275760,vercel/modelfusion,The TypeScript library for building AI applications.,TypeScript,1319,95,"['chatbot', 'gpt-3', 'javascript', 'js', 'llm', 'openai', 'ts', 'typescript', 'whisper', 'ai', 'embedding', 'huggingface', 'dall-e', 'stable-diffusion', 'llamacpp', 'artificial-intelligence', 'claude', 'multi-modal', 'ollama', 'mistral']",2023-05-25 09:47:54+00:00,2024-07-19 15:17:19+00:00,https://github.com/vercel/modelfusion,649,1070,20,0.072,1.2327,-0.30980867,-0.10457557,"['chatbot', 'gpt-3', 'javascript', 'js', 'llm', 'openai', 'ts', 'typescript', 'whisper', 'ai', 'embedding', 'huggingface', 'dall-e', 'stable-diffusion', 'llamacpp', 'artificial-intelligence', 'claude', 'multi-modal', 'ollama', 'mistral']",-0.026486283776972784,-1.2352433647263799,1.513939423084704,0.7267331974787157,-0.6696655992778319,-1.0337199118821976,-0.9717961046284105,-0.5246468310384689,0.24054862774201674,0.012620471011622978,2,Ecosistema LLM emergente
617136332,Capsize-Games/airunner,"Offline inference engine for art, real-time voice conversations, LLM powered chatbots and automated workflows",Python,1313,97,"['ai', 'ai-art', 'art', 'asset-generator', 'python', 'stable-diffusion', 'deep-learning', 'image-generation', 'text-to-image', 'text-to-speech', 'multimodal', 'chatbot', 'speech-to-text', 'desktop-app', 'privacy', 'pyside6', 'mistral', 'text-to-speech-app', 'self-hosted', 'pygame']",2023-03-21 19:14:03+00:00,2026-02-10 16:54:39+00:00,https://github.com/Capsize-Games/airunner,78,1135,20,0.0739,1.1568,-0.20856959,0.028846214,"['ai', 'ai-art', 'art', 'asset-generator', 'python', 'stable-diffusion', 'deep-learning', 'image-generation', 'text-to-image', 'text-to-speech', 'multimodal', 'chatbot', 'speech-to-text', 'desktop-app', 'privacy', 'pyside6', 'mistral', 'text-to-speech-app', 'self-hosted', 'pygame']",0.13234508290328809,-1.405597094116192,1.8199869980240713,0.505578516836021,-0.33695792295921895,-0.3599996706516291,0.4928317716178904,0.04073628589550582,0.10917651626535174,0.2834739714383649,2,Ecosistema LLM emergente
706023626,chengzeyi/stable-fast,https://wavespeed.ai/ Best inference performance optimization framework for HuggingFace Diffusers on NVIDIA GPUs.,Python,1305,92,"['cuda', 'diffusers', 'pytorch', 'stable-diffusion', 'deeplearnng', 'inference-engines', 'openai-triton', 'performance-optimizations', 'torch', 'stable-video-diffusion']",2023-10-17 06:49:59+00:00,2025-03-27 08:07:20+00:00,https://github.com/chengzeyi/stable-fast,398,925,10,0.0705,1.4108,0.23080105,-0.053948436,"['cuda', 'diffusers', 'pytorch', 'stable-diffusion', 'deeplearnng', 'inference-engines', 'openai-triton', 'performance-optimizations', 'torch', 'stable-video-diffusion']",-0.5272956447357233,-1.1923482454421097,-0.034309006275790366,-0.07595047172310695,-0.21643847842982172,-0.31935534239391744,0.5382880772631654,-0.17269171826810809,-0.5802406891227676,-0.1356882175419793,0,Herramientas de IA modernas
611291701,jhc13/taggui,Tag manager and captioner for image datasets,Python,1294,70,"['image-captioning', 'image-tagging', 'pyside6', 'stable-diffusion', 'tag-manager', 'llava', 'cogvlm', 'florence-2']",2023-03-08 14:23:30+00:00,2025-10-11 21:54:09+00:00,https://github.com/jhc13/taggui,200,1148,8,0.0541,1.1272,0.08571591,0.09394476,"['image-captioning', 'image-tagging', 'pyside6', 'stable-diffusion', 'tag-manager', 'llava', 'cogvlm', 'florence-2']",-0.5378737294350344,-1.2987077295443457,-0.2708847167484104,-0.3350157274668008,-0.0639778446319569,0.14238884926869147,0.22951543573368283,-0.32496485549907234,-0.15124112848106225,0.2954264155910245,0,Herramientas de IA modernas
628453268,Uminosachi/sd-webui-inpaint-anything,Inpaint Anything extension performs stable diffusion inpainting on a browser UI using masks from Segment Anything.,Python,1291,120,"['ai-art', 'anything', 'diffusers', 'diffusion', 'generative-art', 'gradio', 'huggingface', 'huggingface-diffusers', 'image-generation', 'image2image', 'img2img', 'inpaint', 'inpainting', 'latent-diffusion', 'segment', 'segmentation', 'stable-diffusion', 'inpaint-anything', 'segment-anything', 'extension']",2023-04-16 01:46:03+00:00,2024-12-28 02:28:26+00:00,https://github.com/Uminosachi/sd-webui-inpaint-anything,488,1110,20,0.093,1.1631,0.32171568,0.21468447,"['ai-art', 'anything', 'diffusers', 'diffusion', 'generative-art', 'gradio', 'huggingface', 'huggingface-diffusers', 'image-generation', 'image2image', 'img2img', 'inpaint', 'inpainting', 'latent-diffusion', 'segment', 'segmentation', 'stable-diffusion', 'inpaint-anything', 'segment-anything', 'extension']",-0.1386067133944584,-1.086497898174433,1.4305573762267085,0.620884109504959,-0.4570433527131448,-0.7990724982592676,0.16472095423880584,-0.6540055315075183,-0.28609078790437215,0.4368965791841542,2,Ecosistema LLM emergente
583315360,s9roll7/ebsynth_utility,AUTOMATIC1111 UI extension for creating videos using img2img and ebsynth.,Python,1281,132,"['automatic1111', 'extension', 'stable-diffusion', 'stable-diffusion-webui-plugin']",2022-12-29 12:10:49+00:00,2023-10-23 01:48:26+00:00,https://github.com/s9roll7/ebsynth_utility,920,1217,4,0.103,1.0526,0.2121455,0.14133716,"['automatic1111', 'extension', 'stable-diffusion', 'stable-diffusion-webui-plugin']",-0.9622186736105264,-0.4342929895223425,-1.1780640293843418,-0.26397510684396336,-0.26118066721542454,-0.39127540153033413,0.13375897521804825,-0.25499605969584976,0.029503825091379166,0.2270477001696149,0,Herramientas de IA modernas
651961311,Suzie1/ComfyUI_Comfyroll_CustomNodes,"Custom nodes for SDXL and SD1.5 including Multi-ControlNet, LoRA, Aspect Ratio, Process Switches, and many more nodes.",Python,1233,167,"['comfyui', 'stable-diffusion', 'custom-nodes', 'sdxl', 'sd15', 'nodes']",2023-06-10 16:21:19+00:00,2024-07-24 11:16:13+00:00,https://github.com/Suzie1/ComfyUI_Comfyroll_CustomNodes,644,1054,6,0.1354,1.1698,0.03270257,0.064293556,"['comfyui', 'stable-diffusion', 'custom-nodes', 'sdxl', 'sd15', 'nodes']",-0.7316881493027237,-0.6155122698319062,-0.7529849038677509,-0.22909677664100503,0.1414328319784806,-0.4188322444030044,0.19003918543521559,-0.2569387651275933,-0.010924266330749999,0.22629351704429562,0,Herramientas de IA modernas
550981146,wfjsw/danbooru-diffusion-prompt-builder,Danbooru / NovelAI 标签超市,TypeScript,1212,121,"['danbooru', 'novelai', 'stable-diffusion', 'tagging', 'txt2img', 'element-plus', 'vue', 'vue3', 'ai', 'generator', 'prompt']",2022-10-13 16:33:55+00:00,2024-02-23 19:31:37+00:00,https://github.com/wfjsw/danbooru-diffusion-prompt-builder,796,1294,11,0.0998,0.9366,-0.08146645,0.3994045,"['danbooru', 'novelai', 'stable-diffusion', 'tagging', 'txt2img', 'element-plus', 'vue', 'vue3', 'ai', 'generator', 'prompt']",-0.5412565948212309,-0.6243194940898579,0.060481449522549524,0.18995453356998246,-0.3571866184662915,-0.5307316405868082,-0.8342622907537446,-0.25025945172090314,-0.06187857668822619,0.0735478748583045,0,Herramientas de IA modernas
542763041,benrugg/AI-Render,Stable Diffusion in Blender,Python,1206,93,"['ai', 'blender-addon', 'stable-diffusion']",2022-09-28 19:37:34+00:00,2025-12-28 19:12:19+00:00,https://github.com/benrugg/AI-Render,122,1309,3,0.0771,0.9213,0.18920259,0.10236312,"['ai', 'blender-addon', 'stable-diffusion']",-0.6362396147967422,-1.1380206454274127,-0.9192400854177106,-0.671567929947194,0.28590244444167723,0.4435815092428148,0.18628170081233097,-0.2570492597977371,0.16381782432770264,0.13027337995363603,0,Herramientas de IA modernas
720915219,6174/comflowy,"Unleash endless possibilities with ComfyUI and Stable Diffusion, committed to crafting refined AI-Gen tools and cultivating a vibrant community for both developers and users. ",MDX,1203,71,"['comfyui', 'stable-diffusion', 'stable-diffusion-webui']",2023-11-20 00:39:22+00:00,2024-12-27 15:25:36+00:00,https://github.com/6174/comflowy,488,892,3,0.059,1.3487,-0.1684763,-0.012370485,"['comfyui', 'stable-diffusion', 'stable-diffusion-webui']",-0.8360632534683655,-1.1018295417433586,-1.1315892984531146,-0.535832695631327,-0.023228821746651238,0.03495987523343343,-0.6128586849979231,0.13189953054864484,-0.22710764557664997,0.11894928443320085,0,Herramientas de IA modernas
747648993,Acly/comfyui-inpaint-nodes,"Nodes for better inpainting with ComfyUI: Fooocus inpaint model for SDXL, LaMa, MAT, and various other tools for pre-filling inpaint & outpaint areas.",Python,1184,70,"['comfyui', 'comfyui-nodes', 'inpainting', 'stable-diffusion']",2024-01-24 11:12:52+00:00,2026-04-10 10:29:49+00:00,https://github.com/Acly/comfyui-inpaint-nodes,19,826,4,0.0591,1.4334,0.28361753,0.15024218,"['comfyui', 'comfyui-nodes', 'inpainting', 'stable-diffusion']",-0.6213621447153764,-1.5448617705346506,-0.8393227017015276,-0.6839514957081579,0.316293258145236,0.2865546536679468,0.2755159483906945,-0.13428802726037753,-0.10310895825124627,0.24512773273559085,0,Herramientas de IA modernas
609573797,ShiftHackZ/Stable-Diffusion-Android,Stable Diffusion AI client app for Android,Kotlin,1184,126,"['android', 'automatic1111', 'clean-architecture', 'compose', 'compose-ui', 'kotlin', 'multimodule-android-app', 'mvi', 'stable-diffusion', 'stable-diffusion-webui', 'viewmodel', 'stable-diffusion-mobile', 'rxjava3', 'material3', 'gson', 'koin', 'retrofit2', 'room-database', 'ai', 'foss']",2023-03-04 15:35:58+00:00,2026-02-15 14:13:48+00:00,https://github.com/ShiftHackZ/Stable-Diffusion-Android,73,1152,20,0.1064,1.0278,-0.1560367,-0.06851401,"['android', 'automatic1111', 'clean-architecture', 'compose', 'compose-ui', 'kotlin', 'multimodule-android-app', 'mvi', 'stable-diffusion', 'stable-diffusion-webui', 'viewmodel', 'stable-diffusion-mobile', 'rxjava3', 'material3', 'gson', 'koin', 'retrofit2', 'room-database', 'ai', 'foss']",0.1265169216859134,-1.3255115794966519,1.7444461434295364,0.4843776778206492,0.024009654357944846,-0.4040846518771415,-0.648045682964551,-0.413825447931305,-0.2936976190373072,0.2179017973627862,2,Ecosistema LLM emergente
528328355,modal-labs/modal-examples,Examples of programs built using Modal,Python,1177,287,"['cloud', 'machine-learning', 'modal', 'python', 'serverless', 'distributed', 'gpu', 'pytorch', 'stable-diffusion', 'web']",2022-08-24 08:15:05+00:00,2026-04-29 01:24:41+00:00,https://github.com/modal-labs/modal-examples,1,1344,10,0.2438,0.8757,-0.18772176,0.15860544,"['cloud', 'machine-learning', 'modal', 'python', 'serverless', 'distributed', 'gpu', 'pytorch', 'stable-diffusion', 'web']",-0.09527307224017875,-0.3692439379720873,0.5061469891976623,-0.08963242217405701,1.0269804280628574,-0.010725100993430107,0.835360770457836,0.3198111074780186,0.25286739198135966,-0.08496764189131388,0,Herramientas de IA modernas
623499246,soulteary/docker-prompt-generator,Using a Model to generate prompts for Model applications. / 使用模型来生成作图咒语的偷懒工具，支持 MidJourney、Stable Diffusion 等。,Python,1164,110,"['midjourney', 'midjourney-app', 'prompt', 'prompt-tool', 'stable-diffusion', 'stable-diffusion-webui']",2023-04-04 13:47:36+00:00,2023-04-05 16:20:44+00:00,https://github.com/soulteary/docker-prompt-generator,1120,1121,6,0.0945,1.0384,-0.21458566,0.19475469,"['midjourney', 'midjourney-app', 'prompt', 'prompt-tool', 'stable-diffusion', 'stable-diffusion-webui']",-0.9844599225513014,-0.40544823864044677,-0.9851000244671917,-0.050147182867740864,-0.530240989298887,-0.6988422383717454,0.09187565604510217,-0.2985252850979569,0.013343662918009036,0.2715119328299188,0,Herramientas de IA modernas
614950419,ChenyangQiQi/FateZero,"[ICCV 2023 Oral] ""FateZero: Fusing Attentions for Zero-shot Text-based Video Editing""",Jupyter Notebook,1160,108,"['stable-diffusion', 'text-driven-editing', 'video-editing', 'image-editing', 'video-style-transfer']",2023-03-16 16:35:52+00:00,2023-08-14 00:25:26+00:00,https://github.com/ChenyangQiQi/FateZero,990,1140,5,0.0931,1.0175,0.21362384,0.23415874,"['stable-diffusion', 'text-driven-editing', 'video-editing', 'image-editing', 'video-style-transfer']",-0.939754088554246,-0.4114225376392954,-0.9957579996599253,-0.15191255566541012,-0.3155196353662953,-0.47732426594669064,-0.8817015299760521,0.2582446169437819,-0.293939930202053,-0.05812537975205549,0,Herramientas de IA modernas
587031627,isekaidev/stable.art,Photoshop plugin for Stable Diffusion with Automatic1111 as backend (locally or with Google Colab),Vue,1150,72,"['ai', 'ai-art', 'art', 'photoshop', 'plugin', 'stable-diffusion', 'automatic1111']",2023-01-09 19:57:17+00:00,2023-08-22 05:08:08+00:00,https://github.com/isekaidev/stable.art,981,1206,7,0.0626,0.9536,0.17930757,0.04897633,"['ai', 'ai-art', 'art', 'photoshop', 'plugin', 'stable-diffusion', 'automatic1111']",-0.8381346931837828,-0.6315473415478535,-0.6679282409489885,-0.03185029472795248,-0.6070070139134011,-0.45487138697159846,-0.7851725094452761,-0.11418805199282492,-0.01106671073468718,0.10440434571625029,0,Herramientas de IA modernas
511003180,basetenlabs/truss,The simplest way to serve AI/ML models in production,Python,1144,102,"['machine-learning', 'artificial-intelligence', 'easy-to-use', 'inference-api', 'inference-server', 'model-serving', 'open-source', 'packaging', 'falcon', 'stable-diffusion', 'whisper', 'wizardlm']",2022-07-06 05:39:37+00:00,2026-04-30 03:52:02+00:00,https://github.com/basetenlabs/truss,0,1393,12,0.0892,0.8212,-0.23636971,-0.1859497,"['machine-learning', 'artificial-intelligence', 'easy-to-use', 'inference-api', 'inference-server', 'model-serving', 'open-source', 'packaging', 'falcon', 'stable-diffusion', 'whisper', 'wizardlm']",-0.20771904688812687,-1.1431272483751558,0.6324076246150471,-0.10230922644995871,0.05000012995132366,0.3029040267244302,0.3109977429825501,0.07796755108097386,0.3696762449121384,0.5830214487501262,0,Herramientas de IA modernas
677933462,snowby666/poe-api-wrapper,"👾 A Python API wrapper for Poe.com. With this, you will have free access to GPT-4, Claude, Llama, Gemini, Mistral and more! 🚀",Python,1106,143,"['api', 'chatgpt', 'claude', 'poe', 'python', 'poe-api', 'quora', 'gpt-4', 'chatbot', 'reverse-engineering', 'llama', 'palm2', 'code-llama', 'openai', 'stable-diffusion', 'dall-e', 'gemini', 'mistral', 'qwen', 'groq']",2023-08-13 06:01:10+00:00,2025-08-31 05:29:09+00:00,https://github.com/snowby666/poe-api-wrapper,241,990,20,0.1293,1.1172,-0.0515055,0.12729572,"['api', 'chatgpt', 'claude', 'poe', 'python', 'poe-api', 'quora', 'gpt-4', 'chatbot', 'reverse-engineering', 'llama', 'palm2', 'code-llama', 'openai', 'stable-diffusion', 'dall-e', 'gemini', 'mistral', 'qwen', 'groq']",0.09017456350183362,-1.1964304942804347,1.660389974124062,0.5568558739741308,-0.01554454423079596,-0.8101906953016953,0.2613016325115084,-0.604129452683025,0.1422143757444883,0.3207062712275173,2,Ecosistema LLM emergente
701604805,storyicon/comfyui_segment_anything,"Based on GroundingDino and SAM, use semantic strings to segment any element in an image. The comfyui version of sd-webui-segment-anything.",Python,1101,107,"['comfyui', 'groundingdino', 'sam', 'segment-anything', 'custom-nodes', 'stable-diffusion']",2023-10-07 03:21:20+00:00,2024-07-12 10:17:33+00:00,https://github.com/storyicon/comfyui_segment_anything,656,936,6,0.0972,1.1763,0.22182603,0.17279457,"['comfyui', 'groundingdino', 'sam', 'segment-anything', 'custom-nodes', 'stable-diffusion']",-0.7842442845006933,-0.8513944748429051,-0.7945141849657928,-0.24976646544690298,-0.0796652338460448,-0.403530874841963,0.17444476320979385,-0.23640353039733636,-0.03698537400735746,0.26137237785965056,0,Herramientas de IA modernas
643193835,pkuliyi2015/sd-webui-stablesr,StableSR for Stable Diffusion WebUI - Ultra High-quality Image Upscaler,Python,1099,56,"['high-fidelity', 'stable-diffusion', 'stable-diffusion-webui', 'stable-diffusion-webui-plugin', 'super-resolution', 'wavelet-decomposition', 'stablesr']",2023-05-20 11:49:37+00:00,2024-08-06 04:42:44+00:00,https://github.com/pkuliyi2015/sd-webui-stablesr,632,1075,7,0.051,1.0223,0.31493923,0.20823196,"['high-fidelity', 'stable-diffusion', 'stable-diffusion-webui', 'stable-diffusion-webui-plugin', 'super-resolution', 'wavelet-decomposition', 'stablesr']",-0.7797404946980511,-1.0153306711580656,-0.6343016543544173,-0.22012928087042744,-0.40334511053785843,-0.23012141811209444,0.15729235266426644,-0.300269412126579,-0.08969836181581917,0.3054711327129907,0,Herramientas de IA modernas
544039155,ototadana/sd-face-editor,Face Editor for Stable Diffusion,Python,1077,89,"['stable-diffusion-webui', 'stable-diffusion']",2022-10-01 13:34:05+00:00,2024-09-15 23:51:41+00:00,https://github.com/ototadana/sd-face-editor,591,1306,2,0.0826,0.8247,0.27669528,0.15497087,"['stable-diffusion-webui', 'stable-diffusion']",-0.9335383833135908,-0.6997537128978976,-1.321687048268791,-0.5479985706522995,-0.052784864572081855,0.10115290007821902,0.18729610268926877,-0.2076867789163181,0.008847819471641372,0.20665756613128888,0,Herramientas de IA modernas
727699569,open-mmlab/PowerPaint,"[ECCV 2024] PowerPaint, a versatile image inpainting model that supports text-guided object inpainting, object removal, image outpainting and shape-guided object inpainting with only a single model. 一个高质量多功能的图像修补模型，可以同时支持插入物体、移除物体、图像扩展、形状可控的物体生成，只需要一个模型",Python,1076,81,"['aigc', 'generation', 'image-editing', 'image-inpainting', 'stable-diffusion']",2023-12-05 11:52:59+00:00,2025-12-20 14:19:00+00:00,https://github.com/open-mmlab/PowerPaint,130,876,5,0.0753,1.2283,0.32865164,0.28003943,"['aigc', 'generation', 'image-editing', 'image-inpainting', 'stable-diffusion']",-0.6195340945328726,-1.3713618790986943,-0.7211220638217856,-0.5571193015684456,0.28060504780235274,0.13038239790951892,0.25979480519570475,-0.1753339379221851,-0.09605007570780227,0.2505257991787584,0,Herramientas de IA modernas
564597496,EdVince/Stable-Diffusion-NCNN,"Stable Diffusion in NCNN with c++, supported txt2img and img2img",C++,1064,106,"['clip', 'cpp', 'diffusion', 'mnn', 'ncnn', 'onnx', 'stable-diffusion', 'tensorrt', 'tnn', 'android', 'executable', 'img2img', 'txt2img']",2022-11-11 03:42:34+00:00,2023-07-03 10:31:38+00:00,https://github.com/EdVince/Stable-Diffusion-NCNN,1031,1266,13,0.0996,0.8404,0.2635112,-0.0025677255,"['clip', 'cpp', 'diffusion', 'mnn', 'ncnn', 'onnx', 'stable-diffusion', 'tensorrt', 'tnn', 'android', 'executable', 'img2img', 'txt2img']",-0.6297380024790763,-0.39340744279442963,0.2296431890431622,0.3998312194988581,-0.6052437720272343,-0.7358170258787111,-0.8309351467823947,-0.3022316999639437,-0.41776868580155324,0.2731340370719097,0,Herramientas de IA modernas
651479977,bravekingzhang/text2video,半个神器👉一键文本转视频的工具,Python,1048,183,"['edge-tts', 'stable-diffusion', 'text2video']",2023-06-09 10:25:23+00:00,2024-04-25 06:04:11+00:00,https://github.com/bravekingzhang/text2video,734,1055,3,0.1746,0.9934,-0.1754726,0.55771935,"['edge-tts', 'stable-diffusion', 'text2video']",-0.866338694853491,-0.3272918967584418,-1.2260143989522936,-0.3643513002816549,0.4077709677739686,-0.45397657550525605,0.19725045485771786,-0.17279401058903804,0.07611971748423774,0.16081023087855628,0,Herramientas de IA modernas
681809062,ai-dock/comfyui,ComfyUI docker images for use in GPU cloud and local environments. Includes AI-Dock base for authentication and improved user experience. ,Shell,1032,343,"['ai', 'comfyui', 'docker', 'stable-diffusion', 'image-processing', 'runpod', 'runpod-serverless', 'vast', 'runpod-worker', 'sdxl']",2023-08-22 19:57:50+00:00,2024-11-04 18:23:58+00:00,https://github.com/ai-dock/comfyui,541,981,10,0.3324,1.052,-0.009425349,0.037428834,"['ai', 'comfyui', 'docker', 'stable-diffusion', 'image-processing', 'runpod', 'runpod-serverless', 'vast', 'runpod-worker', 'sdxl']",-0.2675053672726164,0.10476178379746802,0.10364200542896618,0.1570708767950004,1.3818911381823484,-1.0114865559325665,-0.6183772771099114,-0.09098650358665336,0.082071603966901,-0.06992584970356346,0,Herramientas de IA modernas
565658766,VoltaML/voltaML-fast-stable-diffusion,Beautiful and Easy to use Stable Diffusion WebUI,Python,1001,82,"['ai-art', 'generative-art', 'linux', 'pytorch', 'stable-diffusion', 'text2image', 'windows', 'aitemplate', 'naive-ui', 'python', 'rust', 'typescript', 'vue', 'webui']",2022-11-14 03:19:52+00:00,2024-06-19 19:24:48+00:00,https://github.com/VoltaML/voltaML-fast-stable-diffusion,679,1263,14,0.0819,0.7926,-0.073913135,0.1668346,"['ai-art', 'generative-art', 'linux', 'pytorch', 'stable-diffusion', 'text2image', 'windows', 'aitemplate', 'naive-ui', 'python', 'rust', 'typescript', 'vue', 'webui']",-0.4460752624744168,-0.7659772108749332,0.5845559773562953,0.35089719010829773,-0.5914852688799878,-0.5633028739249639,0.5961835045230238,-0.28929333649821787,-0.29977638127925205,-0.0968996986210192,2,Ecosistema LLM emergente
